19.60,19.60,-10.63,4269.00,-959.00,-4547.00,jogging
19.60,19.60,-4.74,4593.00,-1464.00,-3239.00,jogging
19.60,19.60,-0.08,4353.00,-1967.00,-2158.00,jogging
19.60,19.60,0.12,3821.00,-1056.00,-1600.00,jogging
19.60,19.60,0.53,3543.00,-744.00,-1039.00,jogging
14.31,18.52,1.92,3695.00,-1318.00,-597.00,jogging
10.45,16.67,2.86,3918.00,-2042.00,-573.00,jogging
7.97,13.81,3.49,3963.00,-2265.00,-1067.00,jogging
5.80,13.22,3.45,3826.00,-2472.00,-1831.00,jogging
2.96,14.11,4.07,3554.00,-2575.00,-2635.00,jogging
0.80,16.06,4.73,3291.00,-2327.00,-3278.00,jogging
-1.40,17.45,5.51,2935.00,-2032.00,-3485.00,jogging
-2.19,18.14,6.50,2563.00,-1493.00,-3330.00,jogging
-1.27,17.74,7.64,2303.00,-1013.00,-3005.00,jogging
2.04,15.03,7.45,1973.00,-785.00,-2729.00,jogging
3.60,12.85,6.87,1659.00,-821.00,-2655.00,jogging
3.57,11.62,5.95,1420.00,-759.00,-2479.00,jogging
3.34,10.72,5.15,1332.00,-466.00,-2259.00,jogging
2.94,9.28,4.99,1389.00,-124.00,-2029.00,jogging
3.67,6.72,5.26,1490.00,63.00,-1817.00,jogging
4.34,5.12,5.47,1473.00,51.00,-1672.00,jogging
5.35,3.40,5.19,1385.00,-132.00,-1553.00,jogging
5.82,1.06,4.10,1240.00,-351.00,-1458.00,jogging
6.92,-0.89,2.80,1117.00,-644.00,-1319.00,jogging
8.25,-3.14,0.82,1001.00,-875.00,-1147.00,jogging
9.12,-4.85,-0.96,885.00,-1079.00,-911.00,jogging
9.43,-5.03,-1.44,809.00,-1265.00,-540.00,jogging
9.54,-5.32,-2.51,876.00,-1352.00,-116.00,jogging
9.04,-4.72,-1.03,820.00,-1418.00,379.00,jogging
9.29,-3.93,2.13,593.00,-1457.00,855.00,jogging
7.58,-1.49,5.85,189.00,-1275.00,1128.00,jogging
5.19,1.47,7.64,-200.00,-1001.00,1203.00,jogging
2.21,4.05,7.58,-501.00,-684.00,1194.00,jogging
0.14,4.95,6.05,-733.00,-541.00,1214.00,jogging
-1.27,5.46,4.36,-919.00,-385.00,1242.00,jogging
-1.72,5.80,3.39,-1052.00,-82.00,1245.00,jogging
-2.34,5.84,3.24,-1223.00,241.00,1261.00,jogging
-2.45,5.78,3.19,-1438.00,549.00,1294.00,jogging
-2.13,5.57,2.62,-1652.00,829.00,1284.00,jogging
-1.86,5.17,1.39,-1897.00,1125.00,1237.00,jogging
-1.65,4.92,-0.56,-2145.00,1421.00,1120.00,jogging
-1.83,4.92,-2.48,-2428.00,1724.00,997.00,jogging
-1.31,5.75,-5.93,-2676.00,2126.00,924.00,jogging
-0.24,8.22,-8.65,-2906.00,2635.00,950.00,jogging
1.26,10.60,-7.79,-3107.00,3212.00,1155.00,jogging
3.46,13.70,-2.53,-3286.00,3898.00,1506.00,jogging
5.82,18.27,3.53,-3327.00,4774.00,1924.00,jogging
13.57,19.60,2.14,-2933.00,5078.00,2346.00,jogging
19.22,19.60,-4.78,-2490.00,4307.00,2730.00,jogging
19.60,19.60,-9.65,-2798.00,2930.00,2933.00,jogging
17.10,19.60,-8.75,-3297.00,1074.00,2990.00,jogging
8.00,19.60,-8.15,-3704.00,-22.00,3225.00,jogging
1.52,19.60,-7.20,-3969.00,-625.00,3702.00,jogging
-0.90,19.60,-6.31,-3910.00,-591.00,4219.00,jogging
0.67,19.60,-5.83,-3522.00,95.00,4458.00,jogging
2.82,19.60,-4.80,-3198.00,820.00,4300.00,jogging
4.77,19.60,-2.58,-3048.00,1302.00,4022.00,jogging
5.61,19.60,0.14,-3089.00,1844.00,3678.00,jogging
4.47,19.60,-6.07,-3409.00,2489.00,3424.00,jogging
7.89,19.60,-2.38,-3377.00,1699.00,3112.00,jogging
8.44,19.60,6.52,-3856.00,842.00,2976.00,jogging
6.43,19.60,3.98,-3771.00,2393.00,2320.00,jogging
6.66,18.83,1.38,-4017.00,2644.00,2167.00,jogging
7.09,14.88,-0.59,-4132.00,2771.00,1853.00,jogging
6.66,13.18,-1.87,-4104.00,2661.00,1472.00,jogging
6.14,12.50,-2.39,-3908.00,2736.00,1091.00,jogging
4.51,10.89,-2.63,-3687.00,2486.00,960.00,jogging
3.94,9.23,-2.95,-3396.00,2289.00,949.00,jogging
3.95,9.21,-3.07,-3100.00,2110.00,1022.00,jogging
3.68,8.99,-3.63,-2730.00,2197.00,1100.00,jogging
3.41,8.04,-3.11,-2302.00,2402.00,1280.00,jogging
2.12,6.85,-2.07,-1910.00,2277.00,1486.00,jogging
-0.13,5.59,-0.39,-1557.00,2034.00,1589.00,jogging
-1.69,3.67,0.56,-1137.00,1775.00,1706.00,jogging
-1.35,2.91,-0.28,-717.00,1617.00,1732.00,jogging
-0.79,2.61,-0.16,-307.00,1827.00,1597.00,jogging
-0.75,2.30,-0.84,62.00,2039.00,1388.00,jogging
-1.86,1.55,-1.01,338.00,2146.00,1127.00,jogging
-2.75,-0.23,-1.26,520.00,2122.00,868.00,jogging
-3.38,-1.50,-1.60,630.00,1942.00,618.00,jogging
-3.54,-2.18,-2.00,688.00,1667.00,369.00,jogging
-3.84,-3.14,-2.51,713.00,1335.00,86.00,jogging
-4.94,-3.47,-2.28,725.00,935.00,-223.00,jogging
-4.78,-3.93,-3.08,713.00,525.00,-507.00,jogging
-5.36,-4.65,-3.40,630.00,186.00,-847.00,jogging
-6.22,-5.66,-4.09,530.00,-88.00,-1131.00,jogging
-5.55,-7.03,-5.13,408.00,-394.00,-1346.00,jogging
-4.22,-8.59,-7.37,424.00,-903.00,-1505.00,jogging
-2.68,-9.51,-9.67,669.00,-1508.00,-1536.00,jogging
-1.04,-9.62,-10.98,1124.00,-2139.00,-1406.00,jogging
0.04,-8.44,-10.47,1586.00,-2610.00,-1200.00,jogging
0.22,-6.73,-8.40,1926.00,-2857.00,-1001.00,jogging
-0.66,-6.34,-6.20,2144.00,-2882.00,-800.00,jogging
-0.45,-5.12,-3.66,2226.00,-2695.00,-720.00,jogging
-1.23,-3.11,-0.96,2171.00,-2414.00,-762.00,jogging
-2.72,-0.59,4.93,2015.00,-2041.00,-862.00,jogging
-2.64,1.88,6.74,1740.00,-1741.00,-963.00,jogging
-2.53,3.22,10.67,1296.00,-1240.00,-1025.00,jogging
-0.74,4.13,12.88,607.00,-524.00,-936.00,jogging
3.40,5.15,15.01,-89.00,52.00,-684.00,jogging
6.77,6.52,15.10,-612.00,77.00,-330.00,jogging
9.60,7.73,13.08,-900.00,-407.00,47.00,jogging
9.36,9.23,9.63,-956.00,-1017.00,220.00,jogging
8.94,9.72,9.65,-1070.00,-1451.00,276.00,jogging
8.85,9.75,15.85,-1343.00,-1479.00,358.00,jogging
8.04,11.13,14.94,-1749.00,-1634.00,532.00,jogging
4.49,17.13,4.92,-2064.00,-2356.00,612.00,jogging
-13.28,19.60,-5.89,-1529.00,-949.00,547.00,jogging
-6.47,19.60,-14.13,-183.00,1227.00,478.00,jogging
-0.08,19.60,-10.05,800.00,3417.00,459.00,jogging
11.65,7.78,-6.80,830.00,4486.00,521.00,jogging
16.25,4.54,-4.22,614.00,2046.00,928.00,jogging
18.60,5.75,-12.77,147.00,-1868.00,662.00,jogging
13.82,8.72,-10.06,310.00,-3393.00,203.00,jogging
11.15,9.88,-9.23,634.00,-3349.00,-223.00,jogging
5.42,15.03,-2.25,684.00,-2456.00,-481.00,jogging
4.34,13.26,-2.74,914.00,-1254.00,-650.00,jogging
1.59,11.15,-2.22,1400.00,-160.00,-1006.00,jogging
2.35,10.24,-4.57,1918.00,509.00,-1523.00,jogging
1.80,10.35,-3.69,2147.00,741.00,-2085.00,jogging
0.97,8.49,-4.09,2389.00,634.00,-2565.00,jogging
-1.10,5.48,-1.79,2727.00,363.00,-2987.00,jogging
-2.31,4.71,0.42,3104.00,-56.00,-3391.00,jogging
-2.49,7.04,2.92,2977.00,-477.00,-3762.00,jogging
-1.55,14.18,4.23,2607.00,-817.00,-4170.00,jogging
-8.62,17.99,4.57,2833.00,-818.00,-4090.00,jogging
-2.79,19.60,0.20,3482.00,-1216.00,-3964.00,jogging
1.74,19.60,-2.82,3987.00,-1498.00,-3759.00,jogging
5.81,19.60,-2.44,4473.00,-1608.00,-3215.00,jogging
8.96,19.60,-1.07,4910.00,-2050.00,-2516.00,jogging
10.48,19.60,0.03,5144.00,-2692.00,-1839.00,jogging
12.66,19.60,0.77,5173.00,-3370.00,-1304.00,jogging
12.46,19.60,0.51,5057.00,-3818.00,-1069.00,jogging
11.46,19.60,0.04,4897.00,-3575.00,-1063.00,jogging
11.19,19.50,1.39,4574.00,-3025.00,-1344.00,jogging
9.37,16.91,2.07,4187.00,-2467.00,-1878.00,jogging
5.62,16.92,2.25,3690.00,-1897.00,-2447.00,jogging
3.33,16.88,2.87,3174.00,-1314.00,-2768.00,jogging
1.81,16.25,4.10,2774.00,-927.00,-2934.00,jogging
1.35,16.01,5.58,2414.00,-944.00,-2936.00,jogging
1.17,15.35,7.63,2091.00,-1031.00,-2830.00,jogging
1.28,14.49,8.08,1784.00,-1158.00,-2642.00,jogging
1.87,13.05,7.09,1508.00,-1155.00,-2394.00,jogging
2.60,11.76,5.07,1313.00,-815.00,-2210.00,jogging
2.94,10.40,4.21,1235.00,-418.00,-2102.00,jogging
3.50,8.28,4.70,1200.00,-93.00,-1987.00,jogging
4.53,5.99,5.67,1144.00,-4.00,-1859.00,jogging
5.44,5.00,6.27,1052.00,-218.00,-1765.00,jogging
6.82,3.46,6.00,896.00,-656.00,-1723.00,jogging
7.84,1.40,1.55,729.00,-976.00,-1832.00,jogging
7.23,1.44,1.04,74.00,-797.00,-1465.00,jogging
7.75,-0.42,-0.53,-11.00,-883.00,-1350.00,jogging
8.02,-1.02,-2.09,-9.00,-874.00,-1167.00,jogging
7.14,-2.08,-2.89,43.00,-882.00,-841.00,jogging
8.50,-2.10,-2.80,60.00,-778.00,-414.00,jogging
8.26,-4.42,-0.78,-22.00,-715.00,-20.00,jogging
6.84,-8.00,2.10,-157.00,-714.00,521.00,jogging
6.35,-7.10,4.68,-434.00,-639.00,962.00,jogging
4.21,-3.00,6.08,-698.00,-633.00,1147.00,jogging
1.99,0.54,5.72,-879.00,-544.00,1204.00,jogging
1.03,2.72,5.00,-1084.00,-438.00,1247.00,jogging
0.66,4.07,4.43,-1314.00,-203.00,1230.00,jogging
-0.15,4.35,4.17,-1520.00,-72.00,1176.00,jogging
-2.00,4.24,4.63,-1694.00,71.00,1105.00,jogging
-2.00,4.68,3.52,-1869.00,149.00,1063.00,jogging
-1.95,4.82,2.24,-2035.00,398.00,972.00,jogging
-1.65,4.72,0.46,-2227.00,745.00,782.00,jogging
-1.85,4.63,-0.42,-2447.00,1091.00,556.00,jogging
-1.22,4.52,-2.62,-2711.00,1318.00,370.00,jogging
-0.58,4.55,-5.54,-3015.00,1677.00,253.00,jogging
0.51,4.91,-7.27,-3222.00,2097.00,252.00,jogging
1.07,6.79,-7.77,-3306.00,2421.00,394.00,jogging
2.95,10.02,-4.84,-3355.00,2675.00,768.00,jogging
4.56,13.70,1.07,-3603.00,2576.00,1230.00,jogging
6.23,19.60,7.86,-3780.00,2568.00,1619.00,jogging
12.92,19.60,4.60,-3481.00,2721.00,1953.00,jogging
17.00,19.60,-3.97,-2896.00,1536.00,2198.00,jogging
14.57,19.60,-10.36,-2802.00,394.00,2543.00,jogging
10.87,19.60,-8.33,-2915.00,212.00,3165.00,jogging
7.17,19.60,-8.69,-3165.00,503.00,3689.00,jogging
3.86,19.60,-8.88,-3344.00,1367.00,3841.00,jogging
1.11,19.60,-6.34,-3490.00,2110.00,3849.00,jogging
0.55,19.60,-4.27,-3469.00,2554.00,3565.00,jogging
-0.27,19.60,-1.94,-3461.00,2595.00,3017.00,jogging
0.40,19.60,1.87,-3466.00,2566.00,2392.00,jogging
2.51,19.60,5.30,-3525.00,2751.00,1837.00,jogging
